Emissions ktCO2eq;;;;;;;CEPII;;;;;;;;;;;;;;;OECD;;;;;;;;;;;;;;;IIASA;;;;;;;;;;;;;;;PIK;;;;;;;;;;;;;;
Country;Emission type;;;;;;SSP1;;;SSP2;;;SSP3;;;SSP4;;;SSP5;;;SSP1;;;SSP2;;;SSP3;;;SSP4;;;SSP5;;;SSP1;;;SSP2;;;SSP3;;;SSP4;;;SSP5;;;SSP1;;;SSP2;;;SSP3;;;SSP4;;;SSP5;;
;;1990;1995;2000;2005;2010;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95;2030_P5;2030_mean;2030_P95
Tajikistan;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tajikistan;GHGexclLU;20780.4;9808.01;7945.3;8908.85;10511.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tajikistan;co2lu;238.3333333;-1441;-1837;-458.3333333;4363.333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tajikistan;GHGtot;21018.73333;8367.01;6108.3;8450.516667;14874.85333;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542;13919.90813;16272.24316;18625.89542
Tanzania_United Republic of;co2;2067.26;2906.39;2986.41;5636.61;6446.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tanzania_United Republic of;ch4;26890.92;27570.27;29123.64;33609.87;27444.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tanzania_United Republic of;n2o;21142;19877.2;18581.4;21452;12948.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tanzania_United Republic of;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tanzania_United Republic of;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tanzania_United Republic of;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tanzania_United Republic of;GHGexclLU;50100.18;50353.86;50691.45;60698.48;46840.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tanzania_United Republic of;co2lu;48766.66667;27683.33333;14336.66667;13896.66667;225133.3333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tanzania_United Republic of;GHGtot;98866.84667;78037.19333;65028.11667;74595.14667;271973.9133;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018;123150.4337;129999.7001;136852.8018
Thailand;co2;92750.47;161094.56;170911.34;225699.49;246982.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thailand;ch4;84983.01;85439.76;83563.83;89549.04;104748.84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thailand;n2o;18404.7;20540.6;18677.5;20770;30228.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thailand;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thailand;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thailand;sf6;1434;956;478;1195;478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thailand;GHGexclLU;197572.18;268030.92;273630.67;337213.53;382437.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thailand;co2lu;205700;81400;43633.33333;3245;203866.6667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thailand;co2luUNFCCC;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thailand;GHGtot;403272.18;349430.92;317264.0033;340458.53;586303.8867;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151;417611.0807;430033.7697;442463.4151
Timor-Leste;co2;63.05;80.01;299.52;249.42;288.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Timor-Leste;ch4;340.41;602.49;450.03;676.62;717.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Timor-Leste;n2o;111.6;167.4;164.3;207.7;220.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Timor-Leste;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Timor-Leste;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Timor-Leste;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Timor-Leste;GHGexclLU;515.06;849.9;913.85;1133.74;1226.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Timor-Leste;co2lu;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Timor-Leste;GHGtot;515.06;849.9;913.85;1133.74;1226.02;1775.391401;1989.28825;2203.304875;1701.533437;1906.531974;2111.645305;1515.960237;1698.601156;1881.344349;1588.873282;1780.29867;1971.831251;1931.705658;2164.435045;2397.294754;3774.822628;4229.608353;4684.648745;3356.698491;3761.109164;4165.746294;3315.999515;3715.506828;4115.237853;2949.043088;3304.339967;3659.835803;3926.671945;4399.752278;4873.097523;2403.111553;2692.63531;2982.321192;2290.399213;2566.343534;2842.442376;2134.741988;2391.932928;2649.267888;2022.686309;2266.376927;2510.204005;2489.668208;2789.620199;3089.740154;2225.876586;2494.047305;2762.368192;2182.858086;2445.845992;2708.981163;2039.425317;2285.13263;2530.977531;2222.511731;2490.277056;2758.192322;2221.868803;2489.556669;2757.394432
Togo;co2;756.28;739.04;1255.01;1313.66;1785.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Togo;ch4;3089.52;3081.33;3439.59;3731.91;5237.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Togo;n2o;2179.3;1875.5;1807.3;1739.1;2988.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Togo;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Togo;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Togo;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Togo;GHGexclLU;6025.1;5695.87;6501.9;6784.67;10012.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Togo;co2lu;5903.333333;11953.33333;13273.33333;5426.666667;25886.66667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Togo;GHGtot;11928.43333;17649.20333;19775.23333;12211.33667;35898.87667;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506;27237.97404;30729.7569;34223.49506
Tonga;co2;62.81;86.39;188.64;161.78;192.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tonga;ch4;56.49;55.02;57.96;59.01;60.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tonga;n2o;18.6;21.7;21.7;21.7;21.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tonga;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tonga;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tonga;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tonga;GHGexclLU;137.9;163.11;268.3;242.49;274.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tonga;co2lu;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tonga;GHGtot;137.9;163.11;268.3;242.49;274.26;379.7296212;425.4789525;471.2539022;363.9325093;407.7786251;451.6492935;324.2411821;363.3053384;402.3913695;339.8361901;380.7792126;421.7451621;413.1628989;462.940228;512.7454311;475.6618164;532.968934;590.3081419;455.1635244;510.0010344;564.8692518;442.1318673;495.3993401;548.6966412;451.2507248;505.6168258;560.0133702;521.326174;584.134874;646.9787451;513.9895571;575.914351;637.8738211;489.8820764;548.9024323;607.955838;456.5893279;511.5986168;566.6387093;432.6222971;484.7440693;536.8950282;532.5027289;596.6579657;660.8491276;476.0816531;533.4393521;590.8291697;466.8806404;523.1298133;579.410484;436.2025202;488.755633;541.338174;475.3619609;532.6329523;589.9360137;475.2244482;532.4788722;589.765357
Trinidad and Tobago;co2;11880.67;12606.38;20563.52;31836.41;38440.76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Trinidad and Tobago;ch4;3037.65;3095.19;5555.76;11094.3;14498.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Trinidad and Tobago;n2o;579.7;1112.9;1119.1;682;275.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Trinidad and Tobago;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Trinidad and Tobago;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Trinidad and Tobago;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Trinidad and Tobago;GHGexclLU;15498.02;16814.47;27238.38;43612.71;53215.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Trinidad and Tobago;co2lu;638;363.3666667;320.1;92.03333333;54.26666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Trinidad and Tobago;GHGtot;16136.02;17177.83667;27558.48;43704.74333;53269.53667;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454;582919.5098;627820.256;672746.1454
Tunisia;co2;14672.26;17237.51;21068.44;23337.14;25738.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tunisia;ch4;4059.09;5085.99;6883.38;7248.36;7497.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tunisia;n2o;2325;2408.7;2845.8;2839.6;2904.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tunisia;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tunisia;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tunisia;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tunisia;GHGexclLU;21056.35;24732.2;30797.62;33425.1;36140.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tunisia;co2lu;254.4666667;27.46333333;60.5;-181.1333333;200.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tunisia;GHGtot;21310.81667;24759.66333;30858.12;33243.96667;36340.38;43994.31037;53128.33018;62267.46479;42923.37972;51835.05484;60751.72023;39312.41239;47474.38494;55640.92797;40035.33516;48347.39965;56664.11865;48324.27749;58357.27731;68395.89532;47284.06799;57101.10138;66923.63203;45183.311;54564.18899;63950.32001;43462.46204;52486.06045;61514.71183;44668.79852;53942.85435;63222.10339;50131.56868;60539.79506;70953.84975;36266.88422;43796.54968;51330.43154;35569.4883;42954.36166;50343.37035;33411.13757;40347.89803;47288.54287;32783.71751;39590.21414;46400.52222;37821.94031;45674.46372;53531.38432;43169.35897;52132.10385;61099.86762;42693.23685;51557.13011;60425.9869;40283.06806;48646.5664;57014.74807;43279.23466;52264.79174;61255.38048;43341.78859;52340.33301;61343.91635
Turkey;co2;149390.61;176431.41;227111.57;245962.38;308042.74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkey;ch4;43851.99;48599.88;56261.31;64354.92;77306.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkey;n2o;28578.9;32894.1;33281.6;34100;34912.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkey;hfc;0.05;18.39;994.37;2893.24;3858.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkey;pfc;545.64;559.37;554.93;545.94;545.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkey;sf6;1912;1673;956;1673;3346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkey;GHGexclLU;224279.19;260176.15;319159.78;349529.48;428012.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkey;co2lu;39233.33333;18956.66667;7590;8910;-18626.66667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkey;co2luUNFCCC;-44000;-48000;-50000;-50000;-58000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkey;GHGtot;263512.5233;279132.8167;326749.78;358439.48;409385.5433;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250;928250
Turkmenistan;co2;45642.97;34661.96;39336.99;52953;61501.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkmenistan;ch4;29864.52;16574.46;21241.08;29543.64;26545.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkmenistan;n2o;2284.7;2483.1;3047.3;4495;4953.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkmenistan;hfc;0;1.93;10.94;72.92;95.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkmenistan;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkmenistan;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkmenistan;GHGexclLU;77792.19;53721.45;63636.31;87064.56;93097.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkmenistan;co2lu;641.6666667;-1125.666667;-484;10596.66667;3556.666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Turkmenistan;GHGtot;78433.85667;52595.78333;63152.31;97661.22667;96653.86667;237313.0769;265616.946;293717.8512;231288.9609;258868.1321;286265.7404;218485.3495;244524.6961;270380.8876;223665.6902;250327.7861;276813.4458;241784.3157;270626.0725;299253.8045;351685.7467;393738.7499;435829.1673;367905.7584;411909.7446;455995.0491;353334.954;395586.3279;437879.6265;352461.2362;394607.5171;436793.3332;374238.9335;419004.6897;463861.9297;348556.7488;390233.3883;431938.8845;344138.532;385283.7375;426445.7162;347298.215;388823.475;430374.1497;316836.229;354697.4462;392500.7667;355996.4038;398567.9035;441188.6066;289166.1684;323699.1623;358114.0701;283098.0803;316901.1896;350571.0408;259973.1859;290998.971;321829.1049;283861.0726;317755.9565;351519.49;279676.7471;313068.33;346318.1005
Tuvalu;co2;0.49;0.51;0.53;0.54;0.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tuvalu;ch4;2.73;3.15;3.15;3.36;3.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tuvalu;n2o;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tuvalu;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tuvalu;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tuvalu;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tuvalu;GHGexclLU;3.22;3.66;3.68;3.9;3.91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tuvalu;co2lu;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tuvalu;GHGtot;3.22;3.66;3.68;3.9;3.91;6.107243691;6.843036475;7.579241282;5.85317657;6.558359677;7.263937666;5.214815499;5.843089694;6.471715704;5.465632155;6.124124414;6.782985411;6.644955691;7.445531318;8.246555244;7.650134373;8.571812621;9.494006983;7.320457525;8.202416735;9.084869817;7.110867592;7.967575679;8.824763498;7.257527432;8.131904905;9.006772006;8.384560512;9.394721467;10.40544808;8.266564694;9.262509666;10.25901234;7.878840768;8.828073266;9.777837306;7.343388918;8.228110872;9.113328245;6.957923868;7.796205494;8.634956534;8.564314581;9.596132072;10.62852735;7.656886664;8.57937842;9.502386744;7.508905512;8.41356869;9.318738454;7.015505088;7.860724024;8.706416259;7.645311756;8.566408981;9.488021995;7.64310012;8.563930891;9.4852773
Uganda;co2;1516.6;2432.22;2719.35;3231.69;4123.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Uganda;ch4;12246.15;12960.57;13606.32;16840.11;20745.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Uganda;n2o;7998;7920.5;7567.1;10478;14638.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Uganda;hfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Uganda;pfc;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Uganda;sf6;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Uganda;GHGexclLU;21760.75;23313.29;23892.77;30549.8;39507.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Uganda;co2lu;46200;38133.33333;26290;26620;29993.33333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Uganda;GHGtot;67960.75;61446.62333;50182.77;57169.8;69500.55333;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060;60060
Ukraine;co2;782437.79;458186.2;354868.93;347919.72;305045.47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ukraine;ch4;122321.01;103736.85;85290.24;70939.26;68387.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ukraine;n2o;53471.9;37417;35739.9;37510;20677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ukraine;hfc;0.06;16.38;54.7;227.22;299.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ukraine;pfc;257.12;291.11;303.47;240.3;236.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ukraine;sf6;0;0;239;239;478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
